,team,team_name,year,total,home,away,week,weekly_attendance
1281,Indianapolis,Colts,2003,1004762,453357,551405,7,
1282,Indianapolis,Colts,2003,1004762,453357,551405,8,56132.0
1283,Indianapolis,Colts,2003,1004762,453357,551405,9,73258.0
1284,Indianapolis,Colts,2003,1004762,453357,551405,10,45037.0
1285,Indianapolis,Colts,2003,1004762,453357,551405,11,56801.0
1286,Indianapolis,Colts,2003,1004762,453357,551405,12,73004.0
1287,Indianapolis,Colts,2003,1004762,453357,551405,13,57102.0
1288,Indianapolis,Colts,2003,1004762,453357,551405,14,68809.0
1289,Indianapolis,Colts,2003,1004762,453357,551405,15,57103.0
1290,Indianapolis,Colts,2003,1004762,453357,551405,16,57149.0
1291,Indianapolis,Colts,2003,1004762,453357,551405,17,70680.0
1292,Jacksonville,Jaguars,2003,975226,450216,525010,1,72134.0
1293,Jacksonville,Jaguars,2003,975226,450216,525010,2,58613.0
1294,Jacksonville,Jaguars,2003,975226,450216,525010,3,55770.0
1295,Jacksonville,Jaguars,2003,975226,450216,525010,4,70041.0
1296,Jacksonville,Jaguars,2003,975226,450216,525010,5,48954.0
1297,Jacksonville,Jaguars,2003,975226,450216,525010,6,66437.0
1298,Jacksonville,Jaguars,2003,975226,450216,525010,7,
1299,Jacksonville,Jaguars,2003,975226,450216,525010,8,55918.0
1300,Jacksonville,Jaguars,2003,975226,450216,525010,9,69486.0
1301,Jacksonville,Jaguars,2003,975226,450216,525010,10,45037.0
1302,Jacksonville,Jaguars,2003,975226,450216,525010,11,68809.0
1303,Jacksonville,Jaguars,2003,975226,450216,525010,12,77614.0
1304,Jacksonville,Jaguars,2003,975226,450216,525010,13,60543.0
1305,Jacksonville,Jaguars,2003,975226,450216,525010,14,43363.0
1306,Jacksonville,Jaguars,2003,975226,450216,525010,15,68436.0
1307,Jacksonville,Jaguars,2003,975226,450216,525010,16,49207.0
1308,Jacksonville,Jaguars,2003,975226,450216,525010,17,70266.0
1309,Kansas City,Chiefs,2003,1166177,625503,540674,1,78048.0
1310,Kansas City,Chiefs,2003,1166177,625503,540674,2,78416.0
1311,Kansas City,Chiefs,2003,1166177,625503,540674,3,70487.0
1312,Kansas City,Chiefs,2003,1166177,625503,540674,4,69459.0
1313,Kansas City,Chiefs,2003,1166177,625503,540674,5,78903.0
1314,Kansas City,Chiefs,2003,1166177,625503,540674,6,70407.0
1315,Kansas City,Chiefs,2003,1166177,625503,540674,7,62391.0
1316,Kansas City,Chiefs,2003,1166177,625503,540674,8,78689.0
1317,Kansas City,Chiefs,2003,1166177,625503,540674,9,
1318,Kansas City,Chiefs,2003,1166177,625503,540674,10,78560.0
1319,Kansas City,Chiefs,2003,1166177,625503,540674,11,64923.0
1320,Kansas City,Chiefs,2003,1166177,625503,540674,12,78889.0
1321,Kansas City,Chiefs,2003,1166177,625503,540674,13,57671.0
1322,Kansas City,Chiefs,2003,1166177,625503,540674,14,76403.0
1323,Kansas City,Chiefs,2003,1166177,625503,540674,15,77922.0
1324,Kansas City,Chiefs,2003,1166177,625503,540674,16,64291.0
1325,Kansas City,Chiefs,2003,1166177,625503,540674,17,78413.0
1326,Miami,Dolphins,2003,1144504,585523,558981,1,73010.0
1327,Miami,Dolphins,2003,1144504,585523,558981,2,77461.0
1328,Miami,Dolphins,2003,1144504,585523,558981,3,73458.0
1329,Miami,Dolphins,2003,1144504,585523,558981,4,
1330,Miami,Dolphins,2003,1144504,585523,558981,5,78863.0
1331,Miami,Dolphins,2003,1144504,585523,558981,6,66437.0
1332,Miami,Dolphins,2003,1144504,585523,558981,7,73650.0
1333,Miami,Dolphins,2003,1144504,585523,558981,8,73014.0
1334,Miami,Dolphins,2003,1144504,585523,558981,9,73258.0
1335,Miami,Dolphins,2003,1144504,585523,558981,10,68809.0
1336,Miami,Dolphins,2003,1144504,585523,558981,11,73333.0
1337,Miami,Dolphins,2003,1144504,585523,558981,12,73578.0
1338,Miami,Dolphins,2003,1144504,585523,558981,13,64110.0
1339,Miami,Dolphins,2003,1144504,585523,558981,14,68436.0
1340,Miami,Dolphins,2003,1144504,585523,558981,15,73780.0
1341,Miami,Dolphins,2003,1144504,585523,558981,16,73319.0
1342,Miami,Dolphins,2003,1144504,585523,558981,17,73720.0
1343,Minnesota,Vikings,2003,1045728,512517,533211,1,70505.0
1344,Minnesota,Vikings,2003,1045728,512517,533211,2,64144.0
1345,Minnesota,Vikings,2003,1045728,512517,533211,3,60865.0
1346,Minnesota,Vikings,2003,1045728,512517,533211,4,64111.0
1347,Minnesota,Vikings,2003,1045728,512517,533211,5,70427.0
1348,Minnesota,Vikings,2003,1045728,512517,533211,6,
1349,Minnesota,Vikings,2003,1045728,512517,533211,7,64381.0
1350,Minnesota,Vikings,2003,1045728,512517,533211,8,64114.0
1351,Minnesota,Vikings,2003,1045728,512517,533211,9,64482.0
1352,Minnesota,Vikings,2003,1045728,512517,533211,10,64738.0
1353,Minnesota,Vikings,2003,1045728,512517,533211,11,56653.0
1354,Minnesota,Vikings,2003,1045728,512517,533211,12,63946.0
1355,Minnesota,Vikings,2003,1045728,512517,533211,13,66134.0
1356,Minnesota,Vikings,2003,1045728,512517,533211,14,63968.0
1357,Minnesota,Vikings,2003,1045728,512517,533211,15,61804.0
1358,Minnesota,Vikings,2003,1045728,512517,533211,16,64291.0
1359,Minnesota,Vikings,2003,1045728,512517,533211,17,52734.0
1360,New England,Patriots,2003,1096069,547488,548581,1,73262.0
1361,New England,Patriots,2003,1096069,547488,548581,2,67624.0
1362,New England,Patriots,2003,1096069,547488,548581,3,68436.0
1363,New England,Patriots,2003,1096069,547488,548581,4,83632.0
1364,New England,Patriots,2003,1096069,547488,548581,5,68436.0
1365,New England,Patriots,2003,1096069,547488,548581,6,68436.0
1366,New England,Patriots,2003,1096069,547488,548581,7,73650.0
1367,New England,Patriots,2003,1096069,547488,548581,8,68436.0
1368,New England,Patriots,2003,1096069,547488,548581,9,76203.0
1369,New England,Patriots,2003,1096069,547488,548581,10,
1370,New England,Patriots,2003,1096069,547488,548581,11,68436.0
1371,New England,Patriots,2003,1096069,547488,548581,12,70719.0
1372,New England,Patriots,2003,1096069,547488,548581,13,57102.0
1373,New England,Patriots,2003,1096069,547488,548581,14,68436.0
1374,New England,Patriots,2003,1096069,547488,548581,15,68436.0
1375,New England,Patriots,2003,1096069,547488,548581,16,77835.0
1376,New England,Patriots,2003,1096069,547488,548581,17,68436.0
1377,New Orleans,Saints,2003,1068183,542796,525387,1,52250.0
1378,New Orleans,Saints,2003,1068183,542796,525387,2,68390.0
1379,New Orleans,Saints,2003,1068183,542796,525387,3,68809.0
1380,New Orleans,Saints,2003,1068183,542796,525387,4,70020.0
1381,New Orleans,Saints,2003,1068183,542796,525387,5,72496.0
1382,New Orleans,Saints,2003,1068183,542796,525387,6,68390.0
1383,New Orleans,Saints,2003,1068183,542796,525387,7,70837.0
1384,New Orleans,Saints,2003,1068183,542796,525387,8,68370.0
1385,New Orleans,Saints,2003,1068183,542796,525387,9,65524.0
1386,New Orleans,Saints,2003,1068183,542796,525387,10,
1387,New Orleans,Saints,2003,1068183,542796,525387,11,68432.0
1388,New Orleans,Saints,2003,1068183,542796,525387,12,67802.0
1389,New Orleans,Saints,2003,1068183,542796,525387,13,76821.0
1390,New Orleans,Saints,2003,1068183,542796,525387,14,68442.0
1391,New Orleans,Saints,2003,1068183,542796,525387,15,68399.0
1392,New Orleans,Saints,2003,1068183,542796,525387,16,49207.0
1393,New Orleans,Saints,2003,1068183,542796,525387,17,68451.0
1394,New York,Giants,2003,1123668,629211,494457,1,78666.0
1395,New York,Giants,2003,1123668,629211,494457,2,78907.0
1396,New York,Giants,2003,1123668,629211,494457,3,84856.0
1397,New York,Giants,2003,1123668,629211,494457,4,
1398,New York,Giants,2003,1123668,629211,494457,5,78863.0
1399,New York,Giants,2003,1123668,629211,494457,6,68436.0
1400,New York,Giants,2003,1123668,629211,494457,7,78883.0
1401,New York,Giants,2003,1123668,629211,494457,8,64114.0
1402,New York,Giants,2003,1123668,629211,494457,9,78132.0
1403,New York,Giants,2003,1123668,629211,494457,10,78813.0
1404,New York,Giants,2003,1123668,629211,494457,11,67867.0
1405,New York,Giants,2003,1123668,629211,494457,12,65648.0
1406,New York,Giants,2003,1123668,629211,494457,13,78481.0
1407,New York,Giants,2003,1123668,629211,494457,14,78217.0
1408,New York,Giants,2003,1123668,629211,494457,15,68399.0
1409,New York,Giants,2003,1123668,629211,494457,16,64118.0
1410,New York,Giants,2003,1123668,629211,494457,17,78130.0
1411,New York,Jets,2003,1145070,628812,516258,1,85420.0
1412,New York,Jets,2003,1145070,628812,516258,2,77461.0
1413,New York,Jets,2003,1145070,628812,516258,3,68436.0
1414,New York,Jets,2003,1145070,628812,516258,4,77863.0
1415,New York,Jets,2003,1145070,628812,516258,5,
1416,New York,Jets,2003,1145070,628812,516258,6,77740.0
1417,New York,Jets,2003,1145070,628812,516258,7,70623.0
1418,New York,Jets,2003,1145070,628812,516258,8,67853.0
1419,New York,Jets,2003,1145070,628812,516258,9,78132.0
1420,New York,Jets,2003,1145070,628812,516258,10,51909.0
1421,New York,Jets,2003,1145070,628812,516258,11,56801.0
1422,New York,Jets,2003,1145070,628812,516258,12,77614.0
1423,New York,Jets,2003,1145070,628812,516258,13,77710.0
1424,New York,Jets,2003,1145070,628812,516258,14,72791.0
1425,New York,Jets,2003,1145070,628812,516258,15,77900.0
1426,New York,Jets,2003,1145070,628812,516258,16,77835.0
1427,New York,Jets,2003,1145070,628812,516258,17,73720.0
1428,Oakland,Raiders,2003,1042142,485092,557050,1,68809.0
1429,Oakland,Raiders,2003,1042142,485092,557050,2,50135.0
1430,Oakland,Raiders,2003,1042142,485092,557050,3,76753.0
1431,Oakland,Raiders,2003,1042142,485092,557050,4,54078.0
1432,Oakland,Raiders,2003,1042142,485092,557050,5,61099.0
1433,Oakland,Raiders,2003,1042142,485092,557050,6,73318.0
1434,Oakland,Raiders,2003,1042142,485092,557050,7,62391.0
1435,Oakland,Raiders,2003,1042142,485092,557050,8,
1436,Oakland,Raiders,2003,1042142,485092,557050,9,61561.0
1437,Oakland,Raiders,2003,1042142,485092,557050,10,51909.0
1438,Oakland,Raiders,2003,1042142,485092,557050,11,56653.0
1439,Oakland,Raiders,2003,1042142,485092,557050,12,78889.0
1440,Oakland,Raiders,2003,1042142,485092,557050,13,57201.0
1441,Oakland,Raiders,2003,1042142,485092,557050,14,53079.0
1442,Oakland,Raiders,2003,1042142,485092,557050,15,45398.0
1443,Oakland,Raiders,2003,1042142,485092,557050,16,62298.0
1444,Oakland,Raiders,2003,1042142,485092,557050,17,62222.0
1445,Philadelphia,Eagles,2003,1066147,523535,542612,1,67772.0
1446,Philadelphia,Eagles,2003,1066147,523535,542612,2,67624.0
1447,Philadelphia,Eagles,2003,1066147,523535,542612,3,
1448,Philadelphia,Eagles,2003,1066147,523535,542612,4,73305.0
1449,Philadelphia,Eagles,2003,1066147,523535,542612,5,67792.0
1450,Philadelphia,Eagles,2003,1066147,523535,542612,6,63648.0
1451,Philadelphia,Eagles,2003,1066147,523535,542612,7,78883.0
1452,Philadelphia,Eagles,2003,1066147,523535,542612,8,67853.0
1453,Philadelphia,Eagles,2003,1066147,523535,542612,9,70064.0
1454,Philadelphia,Eagles,2003,1066147,523535,542612,10,70291.0
1455,Philadelphia,Eagles,2003,1066147,523535,542612,11,67867.0
1456,Philadelphia,Eagles,2003,1066147,523535,542612,12,67802.0
1457,Philadelphia,Eagles,2003,1066147,523535,542612,13,72977.0
1458,Philadelphia,Eagles,2003,1066147,523535,542612,14,69773.0
1459,Philadelphia,Eagles,2003,1066147,523535,542612,15,73780.0
1460,Philadelphia,Eagles,2003,1066147,523535,542612,16,67866.0
1461,Philadelphia,Eagles,2003,1066147,523535,542612,17,76766.0
1462,Pittsburgh,Steelers,2003,1023448,490274,533174,1,63157.0
1463,Pittsburgh,Steelers,2003,1023448,490274,533174,2,78416.0
1464,Pittsburgh,Steelers,2003,1023448,490274,533174,3,64596.0
1465,Pittsburgh,Steelers,2003,1023448,490274,533174,4,63244.0
1466,Pittsburgh,Steelers,2003,1023448,490274,533174,5,64595.0
1467,Pittsburgh,Steelers,2003,1023448,490274,533174,6,75974.0
1468,Pittsburgh,Steelers,2003,1023448,490274,533174,7,
1469,Pittsburgh,Steelers,2003,1023448,490274,533174,8,62665.0
1470,Pittsburgh,Steelers,2003,1023448,490274,533174,9,66507.0
1471,Pittsburgh,Steelers,2003,1023448,490274,533174,10,59520.0
1472,Pittsburgh,Steelers,2003,1023448,490274,533174,11,67877.0
1473,Pittsburgh,Steelers,2003,1023448,490274,533174,12,73658.0
1474,Pittsburgh,Steelers,2003,1023448,490274,533174,13,58797.0
1475,Pittsburgh,Steelers,2003,1023448,490274,533174,14,53079.0
1476,Pittsburgh,Steelers,2003,1023448,490274,533174,15,77900.0
1477,Pittsburgh,Steelers,2003,1023448,490274,533174,16,52527.0
1478,Pittsburgh,Steelers,2003,1023448,490274,533174,17,70001.0
1479,San Diego,Chargers,2003,992665,494973,497692,1,78048.0
1480,San Diego,Chargers,2003,992665,494973,497692,2,65445.0
1481,San Diego,Chargers,2003,992665,494973,497692,3,52028.0
1482,San Diego,Chargers,2003,992665,494973,497692,4,54078.0
1483,San Diego,Chargers,2003,992665,494973,497692,5,48954.0
1484,San Diego,Chargers,2003,992665,494973,497692,6,
1485,San Diego,Chargers,2003,992665,494973,497692,7,73238.0
1486,San Diego,Chargers,2003,992665,494973,497692,8,73014.0
1487,San Diego,Chargers,2003,992665,494973,497692,9,61500.0
1488,San Diego,Chargers,2003,992665,494973,497692,10,64738.0
1489,San Diego,Chargers,2003,992665,494973,497692,11,75217.0
1490,San Diego,Chargers,2003,992665,494973,497692,12,52069.0
1491,San Diego,Chargers,2003,992665,494973,497692,13,57671.0
1492,San Diego,Chargers,2003,992665,494973,497692,14,61544.0
1493,San Diego,Chargers,2003,992665,494973,497692,15,64978.0
1494,San Diego,Chargers,2003,992665,494973,497692,16,52527.0
1495,San Diego,Chargers,2003,992665,494973,497692,17,62222.0
1496,San Francisco,49ers,2003,1058751,541593,517158,1,67554.0
1497,San Francisco,49ers,2003,1058751,541593,517158,2,65990.0
1498,San Francisco,49ers,2003,1058751,541593,517158,3,67412.0
1499,San Francisco,49ers,2003,1058751,541593,517158,4,64111.0
1500,San Francisco,49ers,2003,1058751,541593,517158,5,67365.0
1501,San Francisco,49ers,2003,1058751,541593,517158,6,66437.0
1502,San Francisco,49ers,2003,1058751,541593,517158,7,67809.0
1503,San Francisco,49ers,2003,1058751,541593,517158,8,40824.0
1504,San Francisco,49ers,2003,1058751,541593,517158,9,67812.0
1505,San Francisco,49ers,2003,1058751,541593,517158,10,
1506,San Francisco,49ers,2003,1058751,541593,517158,11,67877.0
1507,San Francisco,49ers,2003,1058751,541593,517158,12,70250.0
1508,San Francisco,49ers,2003,1058751,541593,517158,13,69549.0
1509,San Francisco,49ers,2003,1058751,541593,517158,14,66975.0
1510,San Francisco,49ers,2003,1058751,541593,517158,15,64666.0
1511,San Francisco,49ers,2003,1058751,541593,517158,16,67866.0
1512,San Francisco,49ers,2003,1058751,541593,517158,17,67840.0
1513,Seattle,Seahawks,2003,984773,504621,480152,1,52250.0
1514,Seattle,Seahawks,2003,984773,504621,480152,2,23127.0
1515,Seattle,Seahawks,2003,984773,504621,480152,3,65841.0
1516,Seattle,Seahawks,2003,984773,504621,480152,4,
1517,Seattle,Seahawks,2003,984773,504621,480152,5,70365.0
1518,Seattle,Seahawks,2003,984773,504621,480152,6,66437.0
1519,Seattle,Seahawks,2003,984773,504621,480152,7,65671.0
1520,Seattle,Seahawks,2003,984773,504621,480152,8,52131.0
1521,Seattle,Seahawks,2003,984773,504621,480152,9,66507.0
1522,Seattle,Seahawks,2003,984773,504621,480152,10,80728.0
1523,Seattle,Seahawks,2003,984773,504621,480152,11,65865.0
1524,Seattle,Seahawks,2003,984773,504621,480152,12,69477.0
1525,Seattle,Seahawks,2003,984773,504621,480152,13,64680.0
1526,Seattle,Seahawks,2003,984773,504621,480152,14,63968.0
1527,Seattle,Seahawks,2003,984773,504621,480152,15,66152.0
1528,Seattle,Seahawks,2003,984773,504621,480152,16,64899.0
1529,Seattle,Seahawks,2003,984773,504621,480152,17,67840.0
1530,St. Louis,Rams,2003,1073461,528498,544963,1,78666.0
1531,St. Louis,Rams,2003,1073461,528498,544963,2,65990.0
1532,St. Louis,Rams,2003,1073461,528498,544963,3,65841.0
1533,St. Louis,Rams,2003,1073461,528498,544963,4,65758.0
1534,St. Louis,Rams,2003,1073461,528498,544963,5,
1535,St. Louis,Rams,2003,1073461,528498,544963,6,66075.0
1536,St. Louis,Rams,2003,1073461,528498,544963,7,66201.0
1537,St. Louis,Rams,2003,1073461,528498,544963,8,62665.0
1538,St. Louis,Rams,2003,1073461,528498,544963,9,67812.0
1539,St. Louis,Rams,2003,1073461,528498,544963,10,66085.0
1540,St. Louis,Rams,2003,1073461,528498,544963,11,61820.0
1541,St. Louis,Rams,2003,1073461,528498,544963,12,42089.0
1542,St. Louis,Rams,2003,1073461,528498,544963,13,66134.0
1543,St. Louis,Rams,2003,1073461,528498,544963,14,73108.0
1544,St. Louis,Rams,2003,1073461,528498,544963,15,66152.0
1545,St. Louis,Rams,2003,1073461,528498,544963,16,66061.0
1546,St. Louis,Rams,2003,1073461,528498,544963,17,61006.0
1547,Tampa Bay,Buccaneers,2003,1044920,525031,519889,1,67772.0
1548,Tampa Bay,Buccaneers,2003,1044920,525031,519889,2,65621.0
1549,Tampa Bay,Buccaneers,2003,1044920,525031,519889,3,70871.0
1550,Tampa Bay,Buccaneers,2003,1044920,525031,519889,4,
1551,Tampa Bay,Buccaneers,2003,1044920,525031,519889,5,65647.0
1552,Tampa Bay,Buccaneers,2003,1044920,525031,519889,6,85490.0
1553,Tampa Bay,Buccaneers,2003,1044920,525031,519889,7,67809.0
1554,Tampa Bay,Buccaneers,2003,1044920,525031,519889,8,65602.0
1555,Tampa Bay,Buccaneers,2003,1044920,525031,519889,9,65524.0
1556,Tampa Bay,Buccaneers,2003,1044920,525031,519889,10,73245.0
1557,Tampa Bay,Buccaneers,2003,1044920,525031,519889,11,65614.0
1558,Tampa Bay,Buccaneers,2003,1044920,525031,519889,12,65648.0
1559,Tampa Bay,Buccaneers,2003,1044920,525031,519889,13,60543.0
1560,Tampa Bay,Buccaneers,2003,1044920,525031,519889,14,68442.0
1561,Tampa Bay,Buccaneers,2003,1044920,525031,519889,15,65124.0
1562,Tampa Bay,Buccaneers,2003,1044920,525031,519889,16,65572.0
1563,Tampa Bay,Buccaneers,2003,1044920,525031,519889,17,68809.0
1564,Tennessee,Titans,2003,1050989,550437,500552,1,68809.0
1565,Tennessee,Titans,2003,1050989,550437,500552,2,56999.0
1566,Tennessee,Titans,2003,1050989,550437,500552,3,68809.0
1567,Tennessee,Titans,2003,1050989,550437,500552,4,63244.0
1568,Tennessee,Titans,2003,1050989,550437,500552,5,68436.0
1569,Tennessee,Titans,2003,1050989,550437,500552,6,68809.0
1570,Tennessee,Titans,2003,1050989,550437,500552,7,72851.0
1571,Tennessee,Titans,2003,1050989,550437,500552,8,55918.0
1572,Tennessee,Titans,2003,1050989,550437,500552,9,
1573,Tennessee,Titans,2003,1050989,550437,500552,10,68809.0
1574,Tennessee,Titans,2003,1050989,550437,500552,11,68809.0
1575,Tennessee,Titans,2003,1050989,550437,500552,12,70891.0
1576,Tennessee,Titans,2003,1050989,550437,500552,13,77710.0
1577,Tennessee,Titans,2003,1050989,550437,500552,14,68809.0
1578,Tennessee,Titans,2003,1050989,550437,500552,15,68809.0
1579,Tennessee,Titans,2003,1050989,550437,500552,16,70758.0
1580,Tennessee,Titans,2003,1050989,550437,500552,17,68809.0
1581,Washington,Redskins,2003,1182596,643950,538646,1,85420.0
1582,Washington,Redskins,2003,1182596,643950,538646,2,70241.0
1583,Washington,Redskins,2003,1182596,643950,538646,3,84856.0
1584,Washington,Redskins,2003,1182596,643950,538646,4,83632.0
1585,Washington,Redskins,2003,1182596,643950,538646,5,67792.0
1586,Washington,Redskins,2003,1182596,643950,538646,6,85490.0
1587,Washington,Redskins,2003,1182596,643950,538646,7,73149.0
1588,Washington,Redskins,2003,1182596,643950,538646,8,
1589,Washington,Redskins,2003,1182596,643950,538646,9,64002.0
1590,Washington,Redskins,2003,1182596,643950,538646,10,80728.0
1591,Washington,Redskins,2003,1182596,643950,538646,11,73263.0
1592,Washington,Redskins,2003,1182596,643950,538646,12,73578.0
1593,Washington,Redskins,2003,1182596,643950,538646,13,76821.0
1594,Washington,Redskins,2003,1182596,643950,538646,14,78217.0
1595,Washington,Redskins,2003,1182596,643950,538646,15,70284.0
1596,Washington,Redskins,2003,1182596,643950,538646,16,50127.0
1597,Washington,Redskins,2003,1182596,643950,538646,17,76766.0
1598,Arizona,Cardinals,2004,804401,288499,515902,1,65538.0
1599,Arizona,Cardinals,2004,804401,288499,515902,2,51557.0
1600,Arizona,Cardinals,2004,804401,288499,515902,3,70534.0
1601,Arizona,Cardinals,2004,804401,288499,515902,4,28109.0
1602,Arizona,Cardinals,2004,804401,288499,515902,5,62836.0
1603,Arizona,Cardinals,2004,804401,288499,515902,6,
1604,Arizona,Cardinals,2004,804401,288499,515902,7,35695.0
1605,Arizona,Cardinals,2004,804401,288499,515902,8,65887.0
1606,Arizona,Cardinals,2004,804401,288499,515902,9,72612.0
1607,Arizona,Cardinals,2004,804401,288499,515902,10,42297.0
1608,Arizona,Cardinals,2004,804401,288499,515902,11,72796.0
1609,Arizona,Cardinals,2004,804401,288499,515902,12,35820.0
1610,Arizona,Cardinals,2004,804401,288499,515902,13,62262.0
1611,Arizona,Cardinals,2004,804401,288499,515902,14,35069.0
1612,Arizona,Cardinals,2004,804401,288499,515902,15,40070.0
1613,Arizona,Cardinals,2004,804401,288499,515902,16,65825.0
1614,Arizona,Cardinals,2004,804401,288499,515902,17,31650.0
1615,Atlanta,Falcons,2004,1106928,563676,543252,1,65584.0
1616,Atlanta,Falcons,2004,1106928,563676,543252,2,70822.0
1617,Atlanta,Falcons,2004,1106928,563676,543252,3,70534.0
1618,Atlanta,Falcons,2004,1106928,563676,543252,4,73461.0
1619,Atlanta,Falcons,2004,1106928,563676,543252,5,70434.0
1620,Atlanta,Falcons,2004,1106928,563676,543252,6,70187.0
1621,Atlanta,Falcons,2004,1106928,563676,543252,7,78260.0
1622,Atlanta,Falcons,2004,1106928,563676,543252,8,75083.0
1623,Atlanta,Falcons,2004,1106928,563676,543252,9,
1624,Atlanta,Falcons,2004,1106928,563676,543252,10,70810.0
1625,Atlanta,Falcons,2004,1106928,563676,543252,11,78793.0
1626,Atlanta,Falcons,2004,1106928,563676,543252,12,70521.0
1627,Atlanta,Falcons,2004,1106928,563676,543252,13,65556.0
1628,Atlanta,Falcons,2004,1106928,563676,543252,14,70616.0
1629,Atlanta,Falcons,2004,1106928,563676,543252,15,70845.0
1630,Atlanta,Falcons,2004,1106928,563676,543252,16,64900.0
1631,Atlanta,Falcons,2004,1106928,563676,543252,17,66740.0
1632,Baltimore,Ravens,2004,1006929,556634,450295,1,73068.0
1633,Baltimore,Ravens,2004,1006929,556634,450295,2,69859.0
1634,Baltimore,Ravens,2004,1006929,556634,450295,3,65575.0
1635,Baltimore,Ravens,2004,1006929,556634,450295,4,69827.0
1636,Baltimore,Ravens,2004,1006929,556634,450295,5,90287.0
1637,Baltimore,Ravens,2004,1006929,556634,450295,6,
1638,Baltimore,Ravens,2004,1006929,556634,450295,7,69809.0
1639,Baltimore,Ravens,2004,1006929,556634,450295,8,67715.0
1640,Baltimore,Ravens,2004,1006929,556634,450295,9,69781.0
1641,Baltimore,Ravens,2004,1006929,556634,450295,10,77826.0
1642,Baltimore,Ravens,2004,1006929,556634,450295,11,69924.0
1643,Baltimore,Ravens,2004,1006929,556634,450295,12,68756.0
1644,Baltimore,Ravens,2004,1006929,556634,450295,13,69695.0
1645,Baltimore,Ravens,2004,1006929,556634,450295,14,69856.0
1646,Baltimore,Ravens,2004,1006929,556634,450295,15,57240.0
1647,Baltimore,Ravens,2004,1006929,556634,450295,16,64227.0
1648,Baltimore,Ravens,2004,1006929,556634,450295,17,69843.0
1649,Buffalo,Bills,2004,1152118,584122,567996,1,72389.0
1650,Buffalo,Bills,2004,1152118,584122,567996,2,53610.0
1651,Buffalo,Bills,2004,1152118,584122,567996,3,
1652,Buffalo,Bills,2004,1152118,584122,567996,4,72698.0
1653,Buffalo,Bills,2004,1152118,584122,567996,5,77976.0
1654,Buffalo,Bills,2004,1152118,584122,567996,6,72714.0
1655,Buffalo,Bills,2004,1152118,584122,567996,7,69809.0
1656,Buffalo,Bills,2004,1152118,584122,567996,8,65887.0
1657,Buffalo,Bills,2004,1152118,584122,567996,9,72574.0
1658,Buffalo,Bills,2004,1152118,584122,567996,10,68756.0
1659,Buffalo,Bills,2004,1152118,584122,567996,11,72393.0
1660,Buffalo,Bills,2004,1152118,584122,567996,12,66271.0
1661,Buffalo,Bills,2004,1152118,584122,567996,13,73084.0
1662,Buffalo,Bills,2004,1152118,584122,567996,14,72330.0
1663,Buffalo,Bills,2004,1152118,584122,567996,15,65378.0
1664,Buffalo,Bills,2004,1152118,584122,567996,16,63248.0
1665,Buffalo,Bills,2004,1152118,584122,567996,17,73414.0
1666,Carolina,Panthers,2004,1078988,582566,496422,1,73656.0
1667,Carolina,Panthers,2004,1078988,582566,496422,2,78136.0
1668,Carolina,Panthers,2004,1078988,582566,496422,3,
1669,Carolina,Panthers,2004,1078988,582566,496422,4,73461.0
1670,Carolina,Panthers,2004,1078988,582566,496422,5,75072.0
1671,Carolina,Panthers,2004,1078988,582566,496422,6,67707.0
1672,Carolina,Panthers,2004,1078988,582566,496422,7,73096.0
1673,Carolina,Panthers,2004,1078988,582566,496422,8,66214.0
1674,Carolina,Panthers,2004,1078988,582566,496422,9,73518.0
1675,Carolina,Panthers,2004,1078988,582566,496422,10,63618.0
1676,Carolina,Panthers,2004,1078988,582566,496422,11,72796.0
1677,Carolina,Panthers,2004,1078988,582566,496422,12,73124.0
1678,Carolina,Panthers,2004,1078988,582566,496422,13,58878.0
1679,Carolina,Panthers,2004,1078988,582566,496422,14,73306.0
1680,Carolina,Panthers,2004,1078988,582566,496422,15,70845.0
1681,Carolina,Panthers,2004,1078988,582566,496422,16,65380.0
1682,Carolina,Panthers,2004,1078988,582566,496422,17,73302.0
1683,Chicago,Bears,2004,1031247,479585,551662,1,61535.0
1684,Chicago,Bears,2004,1031247,479585,551662,2,70688.0
1685,Chicago,Bears,2004,1031247,479585,551662,3,64163.0
1686,Chicago,Bears,2004,1031247,479585,551662,4,61894.0
1687,Chicago,Bears,2004,1031247,479585,551662,5,
1688,Chicago,Bears,2004,1031247,479585,551662,6,61945.0
1689,Chicago,Bears,2004,1031247,479585,551662,7,65550.0
1690,Chicago,Bears,2004,1031247,479585,551662,8,62054.0
1691,Chicago,Bears,2004,1031247,479585,551662,9,78786.0
1692,Chicago,Bears,2004,1031247,479585,551662,10,68932.0
1693,Chicago,Bears,2004,1031247,479585,551662,11,61908.0
1694,Chicago,Bears,2004,1031247,479585,551662,12,64026.0
1695,Chicago,Bears,2004,1031247,479585,551662,13,62051.0
1696,Chicago,Bears,2004,1031247,479585,551662,14,67572.0
1697,Chicago,Bears,2004,1031247,479585,551662,15,62122.0
1698,Chicago,Bears,2004,1031247,479585,551662,16,61924.0
1699,Chicago,Bears,2004,1031247,479585,551662,17,62197.0
1700,Cincinnati,Bengals,2004,945592,479488,466104,1,77230.0
1701,Cincinnati,Bengals,2004,945592,479488,466104,2,65705.0
1702,Cincinnati,Bengals,2004,945592,479488,466104,3,65575.0
